sku;Brand;Description;Final_price;Original_price;Discount;Regular_price;Regular_price_measure;Regular_price_un;timestamp
395386;Tostitos;Nachos Tostitos X129g;1878.0;;;14446.15;1;kg;2023-12-27 14:41:54.478
305723;CUISINE & CO NBE MP;Obleas Sabor Chocolate 100gr C&co;484.0;;;4840.0;1;kg;2023-12-27 14:41:54.478
325697;CUISINE & CO NBE MP;Palitos De Maiz Cuisine & Co 150gr;1154.0;;;7693.33;1;kg;2023-12-27 14:41:54.478
306818;CUISINE & CO NBE MP;Sopa Instantánea Sabor Pollo 65 Gr C&co;1341.0;;;20630.77;1;kg;2023-12-27 14:41:54.478
8759;DOS HERMANOS;Aritos De Arrroz Dos Hermanos Crema Con Cebolla 80 Gr;650.0;;;8125.0;1;kg;2023-12-27 14:41:54.478
338133;CUISINE & CO NBE MP;Fideos Cabello De Angel C6c;1310.0;;;2620.0;1;kg;2023-12-27 14:41:54.478
347929;BAGLEY;Galletas Cereales Bagley Salvado X169g;400.0;;;2366.86;1;kg;2023-12-27 14:41:54.478
323743;CUISINE & CO NBE MP;Crackers Cuisine&co X 5u;1383.0;;;2738.61;1;kg;2023-12-27 14:41:54.478
17299;TERRABUSI;Alfajor Terrabusi Chocolate Clásico 50g;297.65;;;595.3;100;gr;2023-12-27 14:41:54.478
336614;SALSATI;Salsa Salsati Pomarola X340g;479.0;;;1408.82;1;kg;2023-12-27 14:41:54.478
30825;TARAGUI;Té Verde Taragui En Saquitos 20 Saquitos;438.0;;;1460.0;100;gr;2023-12-27 14:41:54.478
305780;CUISINE & CO NBE MP;Obleas Sabor Limon 100gr Cuisine & Co;484.0;;;4840.0;1;kg;2023-12-27 14:41:54.478
248000;OLIOVITA;Aceite De Oliva Oliovita Clásico 500 Ml;6955.75;;;13911.5;1;lt;2023-12-27 14:41:54.478
299278;CELUSAL;Sal Celusal Gruesa X500gr;371.0;;;742.0;1;kg;2023-12-27 14:41:54.478
392159;ZUCARITAS;Copos De Maiz Zucarita Kelloggs X240g;1257.81;;;5240.88;1;kg;2023-12-27 14:41:54.478
318902;PAMPA GOURMET;Vinagre Manz Organico Pampa Gour 250gr;2740.91;;;10963.64;1;kg;2023-12-27 14:41:54.478
400673;LA TRANQUERA;Mate Cocido La Tranquera Trad X62,5g;716.87;;;1146.99;1;kg;2023-12-27 14:41:54.478
304780;PITUSAS;Galletas Pitusas Mini Frutilla X 160 Gr;651.05;;;4069.06;1;kg;2023-12-27 14:41:54.478
8761;DOS HERMANOS;Galletas De Arroz Dos Hermanos Con Sal 120 Gr;440.29;;;3669.08;1;kg;2023-12-27 14:41:54.478
30206;MAMA COCINA;Rebozador Mamá Cocina Para Horno 1 Kg;1650.0;;;1650.0;1;kg;2023-12-27 14:41:54.478
387482;MAMA COCINA;Rebozador Mama Cocina Tipo Panko 400g;842.0;;;2105.0;1;kg;2023-12-27 14:41:54.478
24978;CABRALES;Cafe Cabrales Espressarte Deciso 55 Gr;5418.24;;;98513.45;1;kg;2023-12-27 14:41:54.478
320377;MOGUL;Gomitas Mogul Jelly Buttons 220g;1092.0;;;4963.64;1;kg;2023-12-27 14:41:54.478
338135;LA MORENITA;Café Morenita Intenso Saquito X110g;1545.0;;;14045.45;1;kg;2023-12-27 14:41:54.478
247344;MENOYO;Vinagre De Vino Menoyo 500 Ml;539.0;;;1078.0;1;lt;2023-12-27 14:41:54.478
22430;HILERET;Endulzante Hileret Zucra X 200 Ml;1482.0;;;7410.0;1;lt;2023-12-27 14:41:54.478
331548;LASFOR;Almohaditas Lasfor Chocolate Suizo 200 Grs;1102.77;;;5513.85;1;kg;2023-12-27 14:41:54.478
26686;KINDER;Kinder Huevo Rosa 20 Gr;570.18;;;2850.9;100;gr;2023-12-27 14:41:54.478
406596;GALLO;Risotto Gallo A La Española X240g;2496.0;;;10400.0;1;kg;2023-12-27 14:41:54.478
385575;BELDENT;Chicle Menta Beldent Infinit 26,6g;620.0;;;2296.3;100;gr;2023-12-27 14:41:54.478
158211;EQUALSWEET;Edulcorante Equalsweet Stevia 40gr;1230.38;;;3075.95;100;gr;2023-12-27 14:41:54.478
309294;CUISINE & CO NBE MP;Tostadas Finas salvado 140 Gr Cuisine & Co;1130.93;;;8078.07;1;kg;2023-12-27 14:41:54.478
381376;CUISINE & CO NBE MP;Budin Sabor Vainilla Con Chips 170gr C&co;535.39;892.32;-40%;5248.94;1;kg;2023-12-27 14:41:54.478
320349;LA TRANQUERA;Yerba la tranquera selecc especial - nm 6 x 1 kg;3110.07;;;3110.07;1;kg;2023-12-27 14:41:54.478
395308;CUISINE&CO NBE;Miel De Abejas Cuisine&co 500gr;1872.97;;;3745.94;1;kg;2023-12-27 14:41:54.478
309043;CROWIE;Barritas Arroz X 3 Unid - Marroc;769.0;;;6408.33;100;gr;2023-12-27 14:41:54.478
2956;BARILLA;Fideos Spaghettoni Barilla 500 Gr;5868.15;;;11736.3;1;kg;2023-12-27 14:41:54.478
348457;BON O BON;Alfajor Bon O Bon Mini 117 Grs;1203.0;;;10282.05;1;kg;2023-12-27 14:41:54.478
350362;SUGUS;Mast.ftales.arcor 36x120g;384.0;;;3200.0;1;kg;2023-12-27 14:41:54.478
293058;LA CAMPAGNOLA;Salsa Barbacoa La Campagnola;535.0;;;2140.0;1;kg;2023-12-27 14:41:54.478
110356;VERDEFLOR;Yerba Mate Verdeflor Con Palo X 1 Kg-paq-kg-1;1699.65;2614.85;-35%;2614.85;1;kg;2023-12-27 14:41:54.478
320372;MOGUL;Gomitas Mogul Frutales 50g;321.0;;;642.0;100;gr;2023-12-27 14:41:54.478
340589;ARCOR;Mermelada Arcor Light Frasco Fruti X390g;1617.0;;;4146.15;1;kg;2023-12-27 14:41:54.478
320477;TARAGUI;Mate Cocido Taragui S/e F.diamantado10x25x3gr;569.79;;;7597.2;1;kg;2023-12-27 14:41:54.478
40626;BARILOCHE;Turron Bariloche Mani Con Miel Blando Tableta 120 Gr;805.0;;Llevando 2: $402.50 c/u;8050.0;1;kg;2023-12-27 14:41:54.478
24644;JORGITO;Alfajores Mini Negros Con Mousse Jorgito 128 Gr;1359.06;;;10617.66;1;kg;2023-12-27 14:41:54.478
23080;Crisppino;Galletitas Snack Crisppino Mini Queso 50 Gr;401.77;;;803.54;100;gr;2023-12-27 14:41:54.478
386828;LACTAL;Pan De Hamburguesa Lactal X 210g;826.0;;;3933.33;1;kg;2023-12-27 14:41:54.478
406305;KNORR;Salsa Para Pizza Knorr 340 G;473.0;;;1391.18;1;kg;2023-12-27 14:41:54.478
392943;MAIZENA;Almidon De Maiz Maizena Sin Tacc X200g;499.0;;;2268.18;1;kg;2023-12-27 14:41:54.478
342894;LA CAMPAGNOLA;Mermelada La Campagnola Selección Frutilla X390g;1943.0;;;4982.05;1;kg;2023-12-27 14:41:54.478
339427;NESFIT;Cereal Nesfit® X 220gr;1072.74;;;4876.09;1;kg;2023-12-27 14:41:54.478
403601;BIMBO;Pan Par Pancho De Papa Artesano Bimbo 240g;1658.0;;;6908.33;1;kg;2023-12-27 14:41:54.478
389592;ARCOR;Salsa Arcor Bolognesa X340g;466.0;;;1370.59;1;kg;2023-12-27 14:41:54.478
406476;BANANITA DOLCA;Nestlé® Bananita Dolca X 30gr;578.0;;Llevando 2: $289.00 c/u;1926.67;100;gr;2023-12-27 14:41:54.478
335350;BON O BON;Pasta De Mani Bon O Bon 290gr;1517.0;;;5231.03;1;kg;2023-12-27 14:41:54.478
2351;BONAFIDE;Café Bonafide Molido Sensaciones 250 Gr;1520.93;;;6083.72;1;kg;2023-12-27 14:41:54.478
330004;COWS PURE;Ghee Manteca Clarificada Cow's Pure 300g;4525.0;;;15083.33;1;kg;2023-12-27 14:41:54.478
27822;BARILLA;Fideos Bavette Barilla 500 Gr;5868.15;;;11736.3;1;kg;2023-12-27 14:41:54.478
6471;ROSAMONTE;Yerba Mate Rosamonte Con Palo Suave 1 Kg;2695.16;;;2695.16;1;kg;2023-12-27 14:41:54.478
331646;CUISINE & CO NBE MP;Leche En Polvo Descremada C & C 400gr;2401.82;;;6004.55;1;kg;2023-12-27 14:41:54.478
24038;EL BROCAL;Mermelada El Brocal Frutos Rojos 420 Gr;3118.96;;;7426.1;1;kg;2023-12-27 14:41:54.478
23084;Crisppino;Galletitas Snack Crisppino Mini Crema Y Ciboulette 50 Gr;401.77;;;803.54;100;gr;2023-12-27 14:41:54.478
683;ARCOR;Chupetines Mr. Pops Frutal 125 Gr;473.0;;;3784.0;1;kg;2023-12-27 14:41:54.478
22345;HILERET;Endulzante Hileret Sweet X 400 Ml;1954.16;;;4885.4;1;lt;2023-12-27 14:41:54.478
387599;KRACH-ITOS;Chizitos Krach-itos Sabor Queso X170g;1345.0;;;7911.76;1;kg;2023-12-27 14:41:54.478
24483;SERENATA;Turrón De Maní Serenata - 70 Gr;229.0;;Llevando 2: $114.50 c/u;3271.43;1;kg;2023-12-27 14:41:54.478
336106;KNORR;Bolsas Para Horno Knorr Cebolla Y Ajo 21g;420.0;;;2000.0;100;gr;2023-12-27 14:41:54.478
391069;MORIXE;Bizcochuelo Morixe Vainilla 540 Gr;806.0;;;1492.59;1;kg;2023-12-27 14:41:54.478
386134;FORMIS;Galletitas Polvorita Chocolate-vainilla 81g;260.0;;;3209.88;1;kg;2023-12-27 14:41:54.478
399806;PITUSAS;Galletitas Pitusas Mini Black X130g;618.34;;;4756.46;1;kg;2023-12-27 14:41:54.478
254421;CROWIE;Barrita De Arroz Crowie Chocolate Blanco 3 U;769.0;;;6408.33;100;gr;2023-12-27 14:41:54.478
311515;9 DE ORO;Galleta 9 De Oro Chocolate Rellena Limon X 120 Gr;357.0;;;2975.0;1;kg;2023-12-27 14:41:54.478
256210;WAKAS;Pasta Multicereal Wakas Con Chia 250gr;1683.0;;;6732.0;1;kg;2023-12-27 14:41:54.478
323584;9 DE ORO;Cookies 9 De Oro Chips Colores 120gr;397.0;;;3308.33;1;kg;2023-12-27 14:41:54.478
339286;KINDER;Huevo Kinder Joy T2 Box Cr Lei 40g;1184.27;;;2960.68;100;gr;2023-12-27 14:41:54.478
315172;CRIOLLITAS;Tostadas Crio Arroz 110g;924.0;;;8400.0;1;kg;2023-12-27 14:41:54.478
392479;ROMANCE;Yerba Mate Romance Con Palo Original X1kg;3100.0;;;3100.0;1;kg;2023-12-27 14:41:54.478
389440;BIMBO;Vainillas Bimbo X 6u;379.0;;;5053.33;1;kg;2023-12-27 14:41:54.478
400679;LA TRANQUERA;Mate Cocido La Tranquera Trad X125g;1362.13;;;10897.04;1;kg;2023-12-27 14:41:54.478
407860;MAGGI;Pure De Papas Maggi Cremoso Orig X125g;963.04;;;7704.32;1;kg;2023-12-27 14:41:54.478
336769;ALICANTE;Oregano Alicante St X25gr;721.0;;;2884.0;100;gr;2023-12-27 14:41:54.478
335527;STANI;Palitos De La Selva 660gr;5139.94;;;7787.79;1;kg;2023-12-27 14:41:54.478
2470;BARILOCHE;Mani Con Chocolate Bariloche Bolsa 120 Gr.;1322.0;;Llevando 2: $661.00 c/u;11016.67;1;kg;2023-12-27 14:41:54.478
408899;EXQUISITA;Bizcochuelo Exquisita Vainilla Ft X540g;2152.0;;;3985.19;1;kg;2023-12-27 14:41:54.478
6089;9 DE ORO;Bizcochos 9 De Oro Light 170 Gr;1037.0;;;6100.0;1;kg;2023-12-27 14:41:54.478
340593;ARCOR;Mermelada Arcor Light +f Naranja X390g;946.0;;;2425.64;1;kg;2023-12-27 14:41:54.478
39997;HILERET;Endulzante Hileret Stevia X 100 Sobrecitos;2490.05;;;31125.63;1;kg;2023-12-27 14:41:54.478
311514;9 DE ORO;Galleta 9 De Oro Vainilla Relleno Limon X120gr;396.0;;;3300.0;1;kg;2023-12-27 14:41:54.478
385130;CUISINE & CO NBE MP;Yerba Mate Cuisine & Co 1 Kg;2544.81;;;2544.81;1;kg;2023-12-27 14:41:54.478
311512;9 DE ORO;Galletas Rellenas 9 De Galleta 9 De Oro Chocolate Rellena Chocolate X120gr;357.0;;;2975.0;1;kg;2023-12-27 14:41:54.478
21129;OLIOVITA;Aceite De Oliva Oliovita Clásico 250 Ml;4946.28;;;19785.12;1;lt;2023-12-27 14:41:54.478
347029;AMANDA;Yerba Mate Amanada Serranas X500gg;1152.0;;;2304.0;1;kg;2023-12-27 14:41:54.478
342873;ALICANTE;Azafran Alicante St 2/2dg;2392.0;;;1196.0;1;un;2023-12-27 14:41:54.478
306945;GALLO;Arroz Preparado Gallo Verdeo X 240 Gr;617.0;;;2570.83;1;kg;2023-12-27 14:41:54.478
247817;AZAIT;Aceite De Oliva Azait 250 Ml;3056.38;;;12225.52;1;lt;2023-12-27 14:41:54.478
340557;LA CAMPAGNOLA;Mermelada La Campagnola B.c +f Damasco X390g;1201.0;;;3079.49;1;kg;2023-12-27 14:41:54.478
31638;CACHAFAZ;Alfajores De Chocolate Con Leche Cachafaz Relleno 294 Gr 6 U;5864.0;;;19945.58;1;kg;2023-12-27 14:41:54.478
331644;CUISINE & CO NBE MP;Leche En Polvo Entera Cuisine&co;2401.82;;;6004.55;1;kg;2023-12-27 14:41:54.478
350020;NESCAFE;Nescafe Dolca Chocomocha X125g;1098.99;;;8791.92;1;kg;2023-12-27 14:41:54.478
336663;LA VIRGINIA;Te La Virginia Naturalidad Intacta X25s;345.0;;;13.8;1;un;2023-12-27 14:41:54.478
387687;KRACH-ITOS;Papas Krach-itos Tradicionales X115g;1331.0;;;11573.91;1;kg;2023-12-27 14:41:54.478
304777;PITUSAS;Galletas Pitusas Mini Vainilla X 160 Gr;651.05;;;4069.06;1;kg;2023-12-27 14:41:54.478
5743;GRANIX;Galletitas De Agua Granix Sin Sal 555 Gr;1302.49;;;2346.83;1;kg;2023-12-27 14:41:54.478
336040;9 DE ORO;Budin 9 De Oro Marmolado 170gr;;;;4229.41;1;kg;2023-12-27 14:41:54.478
40406;CACHAMAI;Té Cachamai Hierbas Digestivas En Saquitos X 20 Un;423.56;;;1411.87;100;gr;2023-12-27 14:41:54.478
389442;VALENTE;Vainillas Valente X 12u;612.0;;;4135.14;1;kg;2023-12-27 14:41:54.478
396983;AGUILA;Alfajor Aguila Minitorta Blanco X69g;603.0;;;873.91;1;kg;2023-12-27 14:41:54.478
45446;DOS HERMANOS;Arroz Dos Hermanos Yamani;2010.85;;;4021.7;1;kg;2023-12-27 14:41:54.478
335121;COCINERO;Aceite Oliva Cocinero Extra Virgen Suave 500m;8322.0;;;16644.0;1;lt;2023-12-27 14:41:54.478
331546;LASFOR;Almohaditas Lasfor Avellana 200 Grs;1102.77;;;5513.85;1;kg;2023-12-27 14:41:54.478
309264;CUISINE & CO NBE MP;Miss Hojaldre - Larguitas Cuisine & Co;649.0;;;4326.67;1;kg;2023-12-27 14:41:54.478
329901;CUISINE & CO NBE MP;Choclo cuisine&co 170gr;1012.0;;;5952.94;1;kg;2023-12-27 14:41:54.478
308379;LAVAZZA;Café Molido Lavazza Crema E Gusto X250gr;6621.54;;;26486.16;1;kg;2023-12-27 14:41:54.478
8193;WAKAS;Pasta Multicereal Wakas 250 Gr;1683.0;;;6732.0;1;kg;2023-12-27 14:41:54.478
382921;MANI KING;Mani King Chef Sabor Crema Y Cebolla X80gr;;;;7362.5;1;kg;2023-12-27 14:41:54.478
390127;CANARIAS;Yerba Canarias Serena 1kg;8387.04;;;8387.04;1;kg;2023-12-27 14:41:54.478
339758;KHUNE;Pepinos Gherkins Kuhne 670gr;5512.0;;;8226.87;1;kg;2023-12-27 14:41:54.478
336061;GIACOMO;Capelettini Giacomo Queso Jamon 500g;1822.0;;;3644.0;1;kg;2023-12-27 14:41:54.478
350088;HELLMANN´S;Mayonesa Hellmanns Tipo Casera X445g;1068.0;;;2136.0;1;kg;2023-12-27 14:41:54.478
342877;ALICANTE;Comino Alicante St X25g;624.0;;;2496.0;100;gr;2023-12-27 14:41:54.478
342889;ALICANTE;Canela Alicante St X25g;864.0;;;3456.0;100;gr;2023-12-27 14:41:54.478
19441;TARAGUI;Té Taragui Frutas Rojas 20 Saquitos;693.35;;;1733.38;100;gr;2023-12-27 14:41:54.478
404477;INTEGRA;Barra Integra Avena Banana 40g;561.0;;;1402.5;100;gr;2023-12-27 14:41:54.478
39611;HILERET;Endulzante Hileret Stevia X 50 Sobrecitos;1434.44;;;3586.1;100;gr;2023-12-27 14:41:54.478
325721;CRIOLLITAS;Tostadas Criollitas Sin Sal 195gr;698.0;;;3579.49;1;kg;2023-12-27 14:41:54.478
310019;CACHAFAZ;Galletitas Cachafaz;803.0;;;4723.53;1;kg;2023-12-27 14:41:54.478
12876;LA ESPAÑOLA;Aceite De Oliva La Española Extra Virgen 250 Ml;6136.0;;;24544.0;1;lt;2023-12-27 14:41:54.478
385628;GALLO;Arroz Integral Organico 500grs.;1235.49;;;2470.98;1;kg;2023-12-27 14:41:54.478
390048;BIMBO;Budin Bimbo Marmolado X170g;;;;4035.29;1;kg;2023-12-27 14:41:54.478
389912;ROYAL;Mousse Royal Chocolate 65g;380.0;;;5846.15;1;kg;2023-12-27 14:41:54.478
389689;CUISINE & CO NBE MP;Bolitas De Chocolate 200gr Cuisine&co  s/tacc;803.71;;;4018.55;1;kg;2023-12-27 14:41:54.478
406584;GALLO;Risotto Gallo 4 Quesos X240g;1895.0;;;7895.83;1;kg;2023-12-27 14:41:54.478
407858;NIDINA;Nidina® 2 Leche En Polvo X 800gr;7558.39;;;9447.99;1;kg;2023-12-27 14:41:54.478
42602;NUTELLA;Nutella 140gr;904.34;;;6459.57;1;kg;2023-12-27 14:41:54.478
395892;EXQUISITA;Budín Exquisita Vainilla X300g;900.0;;;3000.0;1;kg;2023-12-27 14:41:54.478
320375;MOGUL;Gomitas Mogul Eucaliptus 220g;1092.0;;;4963.64;1;kg;2023-12-27 14:41:54.478
25834;MILKA;Chocolate Con Almendras Milka 155g;2428.0;;;15664.52;1;kg;2023-12-27 14:41:54.478
299646;DON SATUR;Budin Don Satur Vainilla X190gr;;;;3736.84;1;kg;2023-12-27 14:41:54.478
330361;ARCOR;Surtido Arcor Seleccion 247g;3760.0;;;15222.67;1;kg;2023-12-27 14:41:54.478
387534;BIMBO;Madalenas Vainilla Bimbo X 200g;777.0;;;3885.0;1;kg;2023-12-27 14:41:54.478
407185;DON VICENTE;Fideos Don Vicente Tallarín X500g;1683.0;;;3366.0;1;kg;2023-12-27 14:41:54.478
296181;MOGUL;Gomitas Mogul Frutillas Acidas X500gr;2744.0;;;5488.0;1;kg;2023-12-27 14:41:54.478
400248;DANICA;Ketchup Danica X220g;377.23;;;1714.68;1;kg;2023-12-27 14:41:54.478
349145;INALPA;Lentejas Inalpa Secas X300g;555.91;;;1853.03;1;kg;2023-12-27 14:41:54.478
330558;CHOCOARROZ;Alfajor Chocoarroz Marroc 22g;520.0;;;2363.64;100;gr;2023-12-27 14:41:54.478
293789;OLIOVITA;Aceite De Oliva Oliovita Clasica 1 L;16980.65;;;16980.65;1;lt;2023-12-27 14:41:54.478
382982;ARCOR;Cereales Guardianes Cocodrilo X145g;468.0;;;3342.86;1;kg;2023-12-27 14:41:54.478
148618;VAUQUITA;Tableta Vauquita Light 22 Gr;248.65;;;1130.23;100;gr;2023-12-27 14:41:54.478
26781;OLIOVITA;Aceite De Oliva Oliovita Mediterráneo 500 Ml;6955.69;;;13911.38;1;lt;2023-12-27 14:41:54.478
308617;CUISINE & CO NBE MP;Galletitas Mini Marineras Con Semillas 2;479.56;;;2179.82;1;kg;2023-12-27 14:41:54.478
319006;KANSAS;Ketchup Kansas 465gr;1558.96;;;3352.6;1;kg;2023-12-27 14:41:54.478
329966;PEHUAMAR;Mani Pehuamar C/piel 150g;916.0;;;6106.67;1;kg;2023-12-27 14:41:54.478
17226;TARAGUI;Té Taragui Internacional 25 Saquitos;783.08;;;1566.16;100;gr;2023-12-27 14:41:54.478
336143;ROSAMONTE;Yerba Rosamonte 55edicion 1kg;3312.13;;;3312.13;1;kg;2023-12-27 14:41:54.478
331865;GALLO;Oblea De Arroz Gallo Snacks 6u;2265.0;;;377.5;1;un;2023-12-27 14:41:54.478
339780;BON O BON;Superbolls Bon O Bon X80g;1500.0;;Llevando 2: $750.00 c/u;18750.0;1;kg;2023-12-27 14:41:54.478
33588;JUMBO MP;Té Negro Jumbo - 100 Saquitos;617.5;;;3087.5;1;kg;2023-12-27 14:41:54.478
8770;DOS HERMANOS;Galletas De Arroz Dos Hermanos Sin Sal 120 Gr;440.29;;;3669.08;1;kg;2023-12-27 14:41:54.478
340592;ARCOR;Mermelada Arcor Light +f Ciruela X390g;945.0;;;2423.08;1;kg;2023-12-27 14:41:54.478
349206;LA CAMPAGNOLA;Mayonesa La Campagnola X500gr;816.0;;;1632.0;1;kg;2023-12-27 14:41:54.478
4079;SANTA MARIA;Galletitas Santa María Marmoladas 200 Gr;1040.0;;;5200.0;1;kg;2023-12-27 14:41:54.478
300106;Nuestros Sabores;Chips De Papa C/sal Mar Nuestros Sabores;962.0;;;1202.5;1;kg;2023-12-27 14:41:54.478
1073;EQUALSWEET;Endulzante Equalsweet En Polvo Sobres 80 Gr;1816.62;;;22707.75;1;kg;2023-12-27 14:41:54.478
395572;NESCAFE;Nescafé® Dolca Cookies & Cream X 125gr;992.39;;Llevando 2: $645,05 c/u;7939.12;1;kg;2023-12-27 14:41:54.478
381843;BAMBOO;Pochoclo Orgánico Sal Marina Bamboo 60g;632.32;;;1053.87;1;kg;2023-12-27 14:41:54.478
335723;ARCOR;Gomitas Mogul Conitos Yogus 500g;2252.0;;;4504.0;1;kg;2023-12-27 14:41:54.478
40619;BARILOCHE;Turron Bariloche Mani Crocante Tableta 100 Gr;862.0;;Llevando 2: $431.00 c/u;8620.0;1;kg;2023-12-27 14:41:54.478
330842;CADBURY;Chocolate Con Almendras Cadbury 82g;1199.0;;;14621.95;1;kg;2023-12-27 14:41:54.478
339592;LASFOR;Granola Lasfor Almendras Y Pasas X350gr;2344.94;;;6699.83;1;kg;2023-12-27 14:41:54.478
335433;CABRALES;Capulas Cabrales Colombia X55g;4980.66;;;90557.45;1;kg;2023-12-27 14:41:54.478
331017;CBSE;Yerba Mate Cbsé Guaraná X500g;1555.85;;;3111.7;1;kg;2023-12-27 14:41:54.478
339387;ALICANTE;Condimento Alicante Pizza X50gr;973.0;;;1946.0;100;gr;2023-12-27 14:41:54.478
389919;ROYAL;Flan Royal Vainilla 60g;295.0;;;1843.75;100;gr;2023-12-27 14:41:54.478
311222;CRUZ DE MALTA;Yerba Mate Selección Especial Cruz De Malta X1kg;3350.0;;;3350.0;1;kg;2023-12-27 14:41:54.478
407873;ARLISTAN;Café Arlistan Suave Mas Aroma X170g;3876.0;;;22800.0;1;kg;2023-12-27 14:41:54.478
73212;ROSAMONTE;Yerba Mate Rosamonte Con Palo Paquete 1 Kg;2856.0;;;2856.0;1;kg;2023-12-27 14:41:54.478
387858;KNORR;Caldo Knorr De Verduras X 6 Cubos;366.0;;;6421.05;1;kg;2023-12-27 14:41:54.478
2277;SCOTTI;Arroz Scotti Carnaroli 500 Gr;6109.0;;;12218.0;1;kg;2023-12-27 14:41:54.478
2791;TARAGUI;Té Taragui Boldo 25 Saquitos;477.0;;;1272.0;100;gr;2023-12-27 14:41:54.478
25955;LA PARMESANA;Esencia De Vainilla La Parmesana 110 Ml;430.76;;;3916.0;1;lt;2023-12-27 14:41:54.478
335375;ARCOR;Caramelos Butter Toffees Chocolate 140g;1003.0;;;7164.29;1;kg;2023-12-27 14:41:54.478
46242;ARCOR;Garrapiñadas Arcor De Almendra Paquete 80 Gr;2419.0;;Llevando 2: $1209.50 c/u;24190.0;1;kg;2023-12-27 14:41:54.478
386060;NESTLE;Nestlé® Classic Duo Chocolate X 80gr;882.92;;;11036.5;1;kg;2023-12-27 14:41:54.478
387529;BIMBO;Madalenas Chocolate Rellenas Con Ddl Bimbo | 180g;777.0;;;4089.47;1;kg;2023-12-27 14:41:54.478
309694;PASEO;Galletitas Paseo Crackers Zapallo 150 Gr;395.0;;;2633.33;1;kg;2023-12-27 14:41:54.478
255822;NUCETE;Aceite Nucete Rocio Vegetal De Oliva 120 Gr;2266.95;;;18891.25;1;kg;2023-12-27 14:41:54.478
389597;ARCOR;Salsa Arcor Rosa X340g;466.0;;;1370.59;1;kg;2023-12-27 14:41:54.478
11067;GEORGALOS;Postre Nucrem Georgalos - 84 Gr;595.0;;;7083.33;1;kg;2023-12-27 14:41:54.478
386061;NESTLE;Nestlé® Diplomata Chocolate Con Castañas X 80 Gr;741.18;;;9264.75;1;kg;2023-12-27 14:41:54.478
349502;LA CAMPAGNOLA;Pimenton La Campagnola X48g;662.0;;;1379.17;100;gr;2023-12-27 14:41:54.478
30806;BONAFIDE;Turron De Maní Bonafide Crocante X100 Grs;711.0;;Llevando 2: $355.50 c/u;7110.0;1;kg;2023-12-27 14:41:54.478
238456;Crisppino;Snack Crisppino Mini Oliva Y Hierbas Bolsa X 50gr;401.77;;;803.54;100;gr;2023-12-27 14:41:54.478
318994;EXQUISITA;Gelatina Exquisita Light Frutilla 25gr;208.39;;;833.56;100;gr;2023-12-27 14:41:54.478
568;LA PARMESANA;Salsa De Soja La Parmesana 300 Gr;1077.88;;;3592.93;1;kg;2023-12-27 14:41:54.478
381372;CUISINE & CO NBE MP;Budin Marmolado 170gr Cuisine&co;;;;5248.94;1;kg;2023-12-27 14:41:54.478
404310;BON O BON;Barra De Mani Bon O Bon Postre X95g;1121.0;;;11800.0;1;kg;2023-12-27 14:41:54.478
454;EL BROCAL;Mermelada El Brocal Naranja 420 Gr;3118.96;;;7426.1;1;kg;2023-12-27 14:41:54.478
347718;TRIX;Trix® Cereal X 230gr;1263.32;;;5492.7;1;kg;2023-12-27 14:41:54.478
335352;AGUILA;Aguila Baño De Reposteria Sin Amargo150g;733.0;;;4886.67;1;kg;2023-12-27 14:41:54.478
26448;AMANDA;Yerba Amanda Con Palo;1384.0;;;2768.0;1;kg;2023-12-27 14:41:54.478
325694;GEORGALOS;Flynn Bolsa Surtida 128 Grs;472.61;;;3692.27;1;kg;2023-12-27 14:41:54.478
352160;HELLMANN´S;Aderezo Hellmanns Vegana X500g;816.0;;;1632.0;1;kg;2023-12-27 14:41:54.478
152356;CRAZY;Chupetin Crazy Pop Frutilla X 12 Gr;442.0;;;3683.33;100;gr;2023-12-27 14:41:54.478
331524;LASFOR;Almohaditas Lasfor Crema Frutilla 200 Grs;1102.77;;;5513.85;1;kg;2023-12-27 14:41:54.478
322181;TRIO;Pepas Alemanas Trio 300gr;993.0;;;3310.0;1;kg;2023-12-27 14:41:54.478
40405;DOS ANCLAS;Pimienta Negra Dos Anclas En Grano 50 Gr;1267.0;;;2534.0;100;gr;2023-12-27 14:41:54.478
389688;CUISINE & CO NBE MP;Anillitos Frutales 200gr Cuisine&co S/tacc;755.96;;;3779.8;1;kg;2023-12-27 14:41:54.478
395052;OLIOVITA;Aceite De Oliva Oliovita Gourmet X500ml;9542.94;;;19085.88;1;lt;2023-12-27 14:41:54.478
382926;MANI KING;Mani King Chef Sabor Limon Y Pimienta X80gr;;;;7362.5;1;kg;2023-12-27 14:41:54.478
392970;FRUTTY;Snack Frutty Manzana Roja Deshidratada X18g;277.35;;;1540.83;100;gr;2023-12-27 14:41:54.478
21692;ARCOR;Turrón Arcor De Maní X 80 Gr.;833.0;;Llevando 2: $416.50 c/u;10412.5;1;kg;2023-12-27 14:41:54.478
343565;FLYNN PAFF;Gomitas Flynn Paff Tutti Frutti;182.83;;;609.43;100;gr;2023-12-27 14:41:54.478
703;PATAGONIA BERRIES;Dulce Patagonia Berries Frutilla 350 Gr;;;;9893.43;1;kg;2023-12-27 14:41:54.478
352426;CUISINE & CO NBE MP;Aceite De Oliva Organico 250ml Cuisine & Co;6629.72;;;26518.88;1;lt;2023-12-27 14:41:54.478
