Brand;Description;Final_price;Original_price;Discount;Regular_price;Regular_price_measure;Regular_price_un;timestamp
9 DE ORO;Bizcochos 9 De Oro Light 170 Gr;1037.0;;;6100.0;1;kg;2023-12-23 11:56:06.003
GIACOMO;Capelettini Giacomo Queso Jamon 500g;1822.0;;;3644.0;1;kg;2023-12-23 11:56:06.003
SAVORA;Mostaza Savora Original Patria X200gr;456.75;609.0;-25%;3045.0;1;kg;2023-12-23 11:56:06.003
WAKAS;Pasta Multicereal Wakas 250 Gr;1683.0;;;6732.0;1;kg;2023-12-23 11:56:06.003
ALICANTE;Canela Alicante St X25g;864.0;;;3456.0;100;gr;2023-12-23 11:56:06.003
MAGGI;Pure De Papas Maggi Cremoso Orig X125g;963.04;;;7704.32;1;kg;2023-12-23 11:56:06.003
TARAGUI;Té Taragui Frutas Rojas 20 Saquitos;693.35;;;1733.38;100;gr;2023-12-23 11:56:06.003
MANI KING;Mani King Chef Sabor Crema Y Cebolla X80gr;306.62;471.73;-35%;5896.63;1;kg;2023-12-23 11:56:06.003
ARCOR;Mermelada Arcor Light +f Naranja X390g;946.0;;;2425.64;1;kg;2023-12-23 11:56:06.003
MANTECOL;Postre Mantecol Marmolado 111g;1528.0;;Llevando 2: $764.00 c/u;13765.77;1;kg;2023-12-23 11:56:06.003
NUTELLA;Nutella 140gr;904.34;;;6459.57;1;kg;2023-12-23 11:56:06.003
LASFOR;Almohaditas Lasfor Avellana 200 Grs;1102.77;;Llevando 2: $827,08 c/u;5513.85;1;kg;2023-12-23 11:56:06.003
COCINERO;Aceite Oliva Cocinero Extra Virgen Suave 500ml;8322.0;;;16644.0;1;lt;2023-12-23 11:56:06.003
AGUILA;Alfajor Aguila Minitorta Blanco X69g;603.0;;;873.91;1;kg;2023-12-23 11:56:06.003
CANARIAS;Yerba Canarias Serena 1kg;8387.04;;;8387.04;1;kg;2023-12-23 11:56:06.003
9 DE ORO;Budin 9 De Oro Marmolado 170gr;431.4;719.0;-40%;4229.41;1;kg;2023-12-23 11:56:06.003
BIMBO;Madalenas Vainilla Bimbo X 200g;777.0;;;3885.0;1;kg;2023-12-23 11:56:06.003
PITUSAS;Galletitas Pitusas Mini Black X130g;618.34;;Llevando 2: $401,92 c/u;4756.46;1;kg;2023-12-23 11:56:06.003
SERENATA;Turrón De Maní Serenata - 70 Gr;229.0;;Llevando 2: $114.50 c/u;3271.43;1;kg;2023-12-23 11:56:06.003
PITUSAS;Galletas Pitusas Mini Vainilla X 160 Gr;651.05;;Llevando 2: $423,18 c/u;4069.06;1;kg;2023-12-23 11:56:06.003
MILKA;Chocolate Con Almendras Milka 155g;2428.0;;Llevando 3: $1618.67 c/u;15664.52;1;kg;2023-12-23 11:56:06.003
AZAIT;Aceite De Oliva Azait 250 Ml;3056.38;;;12225.52;1;lt;2023-12-23 11:56:06.003
VALENTE;Vainillas Valente X 12u;612.0;;;4135.14;1;kg;2023-12-23 11:56:06.003
HELLMANN´S;Mayonesa Hellmanns Tipo Casera X445g;801.0;1068.0;-25%;2136.0;1;kg;2023-12-23 11:56:06.003
GALLO;Arroz Integral Organico 500grs.;1235.49;;;2470.98;1;kg;2023-12-23 11:56:06.003
KNORR;Caldo Knorr De Verduras X 6 Cubos;366.0;;;6421.05;1;kg;2023-12-23 11:56:06.003
LA VIRGINIA;Te La Virginia Naturalidad Intacta X25s;345.0;;;13.8;1;un;2023-12-23 11:56:06.003
ALICANTE;Comino Alicante St X25g;624.0;;;2496.0;100;gr;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Choclo cuisine&co 170gr;1012.0;;;5952.94;1;kg;2023-12-23 11:56:06.003
INTEGRA;Barra Integra Avena Banana 40g;561.0;;;1402.5;100;gr;2023-12-23 11:56:06.003
LA CAMPAGNOLA;Pimenton La Campagnola X48g;662.0;;;1379.17;100;gr;2023-12-23 11:56:06.003
9 DE ORO;Galletas 9 De Oro Anillitos Chocolate 120 Gr;178.0;;;1483.33;1;kg;2023-12-23 11:56:06.003
GALLO;Oblea De Arroz Gallo Snacks 6u;2265.0;;;377.5;1;un;2023-12-23 11:56:06.003
KHUNE;Pepinos Gherkins Kuhne 670gr;5512.0;;;8226.87;1;kg;2023-12-23 11:56:06.003
HILERET;Endulzante Hileret Stevia X 100 Sobrecitos;2490.05;;;31125.63;1;kg;2023-12-23 11:56:06.003
INALPA;Lentejas Inalpa Secas X300g;555.91;;;1853.03;1;kg;2023-12-23 11:56:06.003
JUMBO MP;Té Negro Jumbo - 100 Saquitos;617.5;;;3087.5;1;kg;2023-12-23 11:56:06.003
CHOCOARROZ;Alfajor Chocoarroz Marroc 22g;520.0;;;2363.64;100;gr;2023-12-23 11:56:06.003
ARCOR;Surtido Arcor Seleccion 247g;3760.0;;Llevando 3: $2506.67 c/u;15222.67;1;kg;2023-12-23 11:56:06.003
EXQUISITA;Budín Exquisita Vainilla X300g;675.0;900.0;-25%;3000.0;1;kg;2023-12-23 11:56:06.003
HELLMANN´S;Mayonesa Hellmanns Liviana 320g;630.75;841.0;-25%;2628.13;1;kg;2023-12-23 11:56:06.003
EXQUISITA;Bizcochuelo Exquisita Vainilla Ft X540g;1614.0;2152.0;-25%;3985.19;1;kg;2023-12-23 11:56:06.003
CACHAFAZ;Galletitas Cachafaz;803.0;;;4723.53;1;kg;2023-12-23 11:56:06.003
MOGUL;Gomitas Mogul Eucaliptus 220g;1092.0;;;4963.64;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Bolitas De Chocolate 200gr Cuisine&co  s/tacc;803.71;;;4018.55;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Galletitas Mini Marineras Con Semillas 2;479.56;;Llevando 2: $311,71 c/u;2179.82;1;kg;2023-12-23 11:56:06.003
NUCETE;Aceite Nucete Rocio Vegetal De Oliva 120 Gr;2266.95;;;18891.25;1;kg;2023-12-23 11:56:06.003
ROYAL;Mousse Royal Chocolate 65g;380.0;;;5846.15;1;kg;2023-12-23 11:56:06.003
PEHUAMAR;Mani Pehuamar C/piel 150g;916.0;;;6106.67;1;kg;2023-12-23 11:56:06.003
MOGUL;Gomitas Mogul Frutillas Acidas X500gr;2744.0;;;5488.0;1;kg;2023-12-23 11:56:06.003
ARCOR;Caramelos Butter Toffees Chocolate 140g;1003.0;;;7164.29;1;kg;2023-12-23 11:56:06.003
CRIOLLITAS;Tostadas Criollitas Sin Sal 195gr;698.0;;;3579.49;1;kg;2023-12-23 11:56:06.003
VAUQUITA;Tableta Vauquita Light 22 Gr;248.65;;Llevando 2: $124.33 c/u;1130.23;100;gr;2023-12-23 11:56:06.003
SANTA MARIA;Galletitas Santa María Marmoladas 200 Gr;1040.0;;;5200.0;1;kg;2023-12-23 11:56:06.003
HILERET;Endulzante Hileret Stevia X 50 Sobrecitos;1434.44;;;3586.1;100;gr;2023-12-23 11:56:06.003
LAVAZZA;Café Molido Lavazza Crema E Gusto X250gr;6621.54;;;26486.16;1;kg;2023-12-23 11:56:06.003
ROSAMONTE;Yerba Rosamonte 55edicion 1kg;3312.13;;;3312.13;1;kg;2023-12-23 11:56:06.003
SCOTTI;Arroz Scotti Carnaroli 500 Gr;6109.0;;;12218.0;1;kg;2023-12-23 11:56:06.003
PASEO;Galletitas Paseo Crackers Zapallo 150 Gr;395.0;;;2633.33;1;kg;2023-12-23 11:56:06.003
DOS HERMANOS;Galletas De Arroz Dos Hermanos Sin Sal 120 Gr;440.29;;;3669.08;1;kg;2023-12-23 11:56:06.003
ARCOR;Cereales Guardianes Cocodrilo X145g;468.0;;;3342.86;1;kg;2023-12-23 11:56:06.003
TARAGUI;Té Taragui Internacional 25 Saquitos;783.08;;;1566.16;100;gr;2023-12-23 11:56:06.003
DANICA;Ketchup Danica X220g;282.92;377.23;-25%;1714.68;1;kg;2023-12-23 11:56:06.003
OLIOVITA;Aceite De Oliva Oliovita Gourmet X500ml;9542.94;;;19085.88;1;lt;2023-12-23 11:56:06.003
ROSAMONTE;Yerba Mate Rosamonte Con Palo Paquete 1 Kg;2856.0;;;2856.0;1;kg;2023-12-23 11:56:06.003
KANSAS;Ketchup Kansas 465gr;1169.22;1558.96;-25%;3352.6;1;kg;2023-12-23 11:56:06.003
ARCOR;Mermelada Arcor Light +f Ciruela X390g;945.0;;;2423.08;1;kg;2023-12-23 11:56:06.003
CADBURY;Chocolate Con Almendras Cadbury 82g;1199.0;;Llevando 3: $799.33 c/u;14621.95;1;kg;2023-12-23 11:56:06.003
LASFOR;Granola Lasfor Almendras Y Pasas X350gr;2344.94;;Llevando 2: $1.758,7 c/u;6699.83;1;kg;2023-12-23 11:56:06.003
CBSE;Yerba Mate Cbsé Guaraná X500g;1555.85;;Llevando 2: $1.166,89 c/u;3111.7;1;kg;2023-12-23 11:56:06.003
ARCOR;Gomitas Mogul Conitos Yogus 500g;2252.0;;;4504.0;1;kg;2023-12-23 11:56:06.003
DON SATUR;Budin Don Satur Vainilla X190gr;426.0;710.0;-40%;3736.84;1;kg;2023-12-23 11:56:06.003
Nuestros Sabores;Chips De Papa C/sal Mar Nuestros Sabores;962.0;;;1202.5;1;kg;2023-12-23 11:56:06.003
CRUZ DE MALTA;Cruz De Malta Selección X 1kg;3350.0;;;3350.0;1;kg;2023-12-23 11:56:06.003
EL BROCAL;Mermelada El Brocal Naranja 420 Gr;3118.96;;;7426.1;1;kg;2023-12-23 11:56:06.003
CABRALES;Capulas Cabrales Colombia X55g;4980.66;;;90557.45;1;kg;2023-12-23 11:56:06.003
BIMBO;Madalenas Chocolate Rellenas Con Ddl Bimbo | 180g;777.0;;;4089.47;1;kg;2023-12-23 11:56:06.003
TARAGUI;Té Taragui Boldo 25 Saquitos;477.0;;;1272.0;100;gr;2023-12-23 11:56:06.003
SNUKS;Almohaditas Snuks Rellenas Avellana X240gr;1560.0;;Llevando 2: $1.170 c/u;6500.0;1;kg;2023-12-23 11:56:06.003
BONAFIDE;Café Bonafide Molido Sensaciones 250 Gr;1520.93;;;6083.72;1;kg;2023-12-23 11:56:06.003
GALLO;Risotto Gallo 4 Quesos X240g;1895.0;;;7895.83;1;kg;2023-12-23 11:56:06.003
ROYAL;Flan Royal Vainilla 60g;295.0;;;1843.75;100;gr;2023-12-23 11:56:06.003
LA CAMPAGNOLA;Mayonesa La Campagnola X500gr;612.0;816.0;-25%;1632.0;1;kg;2023-12-23 11:56:06.003
OLIOVITA;Aceite De Oliva Oliovita Mediterráneo 500 Ml;6955.69;;;13911.38;1;lt;2023-12-23 11:56:06.003
BAMBOO;Pochoclo Orgánico Sal Marina Bamboo 60g;632.32;;;1053.87;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Budin Marmolado 170gr Cuisine&co;535.39;892.32;-40%;5248.94;1;kg;2023-12-23 11:56:06.003
BIMBO;Budin Bimbo Marmolado X170g;411.6;686.0;-40%;4035.29;1;kg;2023-12-23 11:56:06.003
ALICANTE;Condimento Alicante Pizza X50gr;973.0;;;1946.0;100;gr;2023-12-23 11:56:06.003
EQUALSWEET;Endulzante Equalsweet En Polvo Sobres 80 Gr;1816.62;;;22707.75;1;kg;2023-12-23 11:56:06.003
AGUILA;Aguila Baño De Reposteria Sin Amargo150g;549.75;733.0;-25%;4886.67;1;kg;2023-12-23 11:56:06.003
DON SATUR;Budin Don Satur Con Chips X190gr;426.0;710.0;-40%;3736.84;1;kg;2023-12-23 11:56:06.003
NESCAFE;Nescafé® Dolca Cookies & Cream X 125gr;992.39;;;7939.12;1;kg;2023-12-23 11:56:06.003
ARCOR;Salsa Arcor Rosa X340g;466.0;;;1370.59;1;kg;2023-12-23 11:56:06.003
OLIOVITA;Aceite De Oliva Oliovita Clasica 1 L;16980.65;;;16980.65;1;lt;2023-12-23 11:56:06.003
KING;Mani King Salado Con Piel X 500 Gr;1824.9;2807.54;-35%;5615.08;1;kg;2023-12-23 11:56:06.003
VAUQUITA;Tableta Vauquita Light 4 U;999.52;;Llevando 2: $499.76 c/u;11358.18;1;kg;2023-12-23 11:56:06.003
GRANIX;Granola Granix Cereal, Coco Y Miel 350g;973.37;;;2781.06;1;kg;2023-12-23 11:56:06.003
DOS ANCLAS;Pimienta Negra Dos Anclas En Grano 50 Gr;1267.0;;;2534.0;100;gr;2023-12-23 11:56:06.003
GEORGALOS;Flynn Bolsa Surtida 128 Grs;472.61;;;3692.27;1;kg;2023-12-23 11:56:06.003
AMANDA;Yerba Amanda Con Palo;1384.0;;;2768.0;1;kg;2023-12-23 11:56:06.003
BAMBOO;Pochoclo Sweet & Salty Bamboo 80g;632.32;;;790.4;1;kg;2023-12-23 11:56:06.003
NESTLE;Nestlé® Diplomata Chocolate Con Castañas X 80 Gr;741.18;;Llevando 3: $494.12 c/u;9264.75;1;kg;2023-12-23 11:56:06.003
NESTLE;Nestlé® Classic Duo Chocolate X 80gr;882.92;;Llevando 3: $588.61 c/u;11036.5;1;kg;2023-12-23 11:56:06.003
TRIO;Pepas Alemanas Trio 300gr;794.92;;;2649.73;1;kg;2023-12-23 11:56:06.003
EXQUISITA;Gelatina Exquisita Light Frutilla 25gr;208.39;;;833.56;100;gr;2023-12-23 11:56:06.003
CRUZ DE MALTA;Yerba Cruz De Malta Trad S Tacc 500g;1676.66;;;3353.32;1;kg;2023-12-23 11:56:06.003
LA PARMESANA;Esencia De Vainilla La Parmesana 110 Ml;430.76;;;3916.0;1;lt;2023-12-23 11:56:06.003
CADBURY;Chocolate Cadbury Intense 25g;395.0;;Llevando 3: $263.33 c/u;1580.0;100;gr;2023-12-23 11:56:06.003
PATAGONIA BERRIES;Dulce Patagonia Berries Frutilla 350 Gr;;;;9893.43;1;kg;2023-12-23 11:56:06.003
CRAZY;Chupetin Crazy Pop Frutilla X 12 Gr;442.0;;;3683.33;100;gr;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Anillitos Frutales 200gr Cuisine&co S/tacc;755.96;;;3779.8;1;kg;2023-12-23 11:56:06.003
MUTTI;Pure De Tomate Mutti Passata 700 Gr;6566.25;;;9380.36;1;kg;2023-12-23 11:56:06.003
BARILOCHE;Turron Bariloche Mani Crocante Tableta 100 Gr;862.0;;Llevando 2: $431.00 c/u;8620.0;1;kg;2023-12-23 11:56:06.003
MANTECADAS;Galletitas Mini Mantecadas 170 Grs;533.89;;;3140.53;1;kg;2023-12-23 11:56:06.003
ARLISTAN;Café Arlistan Suave Mas Aroma X170g;3876.0;;;22800.0;1;kg;2023-12-23 11:56:06.003
TRIX;Trix® Cereal X 230gr;1263.32;;;5492.7;1;kg;2023-12-23 11:56:06.003
KNORR;Sopa Knorr Quick Zapallo Light 46,5g;734.0;;Llevando 2: $477,1 c/u;1578.49;100;gr;2023-12-23 11:56:06.003
LASFOR;Almohaditas Lasfor Crema Frutilla 200 Grs;1102.77;;Llevando 2: $827,08 c/u;5513.85;1;kg;2023-12-23 11:56:06.003
9 DE ORO;Galleta 9 De Oro Vainilla Relleno Chocolate X 120 Gr;396.0;;;3300.0;1;kg;2023-12-23 11:56:06.003
MANI KING;Mani King Chef Sabor Limon Y Pimienta X80gr;;;;5896.75;1;kg;2023-12-23 11:56:06.003
FRUTTY;Snack Frutty Manzana Roja Deshidratada X18g;277.35;;Llevando 2: $208,01 c/u;1540.83;100;gr;2023-12-23 11:56:06.003
LA BLANCA;Paté La Blanca 90 Gr;278.0;;;3088.89;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Aceite De Oliva Extra Virgen Cuisine & Co 500;8616.02;;;17232.04;1;lt;2023-12-23 11:56:06.003
CACHAFAZ;Alfajores Chocolate Blanco Cachafaz 6 Unidades 360 Gr;5864.0;;;16288.89;1;kg;2023-12-23 11:56:06.003
MILKA;Chocolate Con Castañas Milka 155g;2272.0;;Llevando 3: $1514.67 c/u;14658.06;1;kg;2023-12-23 11:56:06.003
Crisppino;Snack Crisppino Mini Oliva Y Hierbas Bolsa X 50gr;401.77;;;803.54;100;gr;2023-12-23 11:56:06.003
HELLMANN´S;Aderezo Hellmanns Vegana X500g;612.0;816.0;-25%;1632.0;1;kg;2023-12-23 11:56:06.003
KELLOGG´S;Cereal Kellogs Choco Krispis 240g;1620.69;;;6752.88;1;kg;2023-12-23 11:56:06.003
DONUTS;Galletitas Donuts Choco Blanco X52g;757.0;;;14557.69;1;kg;2023-12-23 11:56:06.003
BON O BON;Superbolls Bon O Bon X80g;1500.0;;Llevando 2: $750.00 c/u;18750.0;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Aceite De Oliva Organico 250ml Cuisine & Co;6629.72;;;26518.88;1;lt;2023-12-23 11:56:06.003
FLYNN PAFF;Gomitas Flynn Paff Tutti Frutti;182.83;;;609.43;100;gr;2023-12-23 11:56:06.003
PATAGONIA BERRIES;Dulce Patagonia Berries Frutos Del Bosque 350 Gr;2866.19;4409.53;-35%;12598.66;1;kg;2023-12-23 11:56:06.003
GREEN HILLS;Te Green Hills Frutilla X20 Saquitos;996.0;;;2490.0;100;gr;2023-12-23 11:56:06.003
AGUILA;Relleno Aguila Nut Avellanas 290g;;;;5144.83;1;kg;2023-12-23 11:56:06.003
TARAGUI;Yerba Mate Taragui 4flex Sin Palo 1kg;3019.44;;;3019.44;1;kg;2023-12-23 11:56:06.003
NIDINA;Nidina® 2 Leche En Polvo X 800gr;7558.39;;;9447.99;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Yerba Mate Con Hierbas C&co 0,5kg;1269.36;;;2538.72;1;kg;2023-12-23 11:56:06.003
